freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
Annual,Number,Burglary of private residential premises,"Kayseri, Sivas, Yozgat",2023,2517,,
Annual,Number,Burglary of private residential premises,Kayseri,2019,1953,,
Annual,Number,Burglary of private residential premises,Kayseri,2020,1921,,
Annual,Number,Burglary of private residential premises,Kayseri,2021,3499,,
Annual,Number,Burglary of private residential premises,Kayseri,2022,3976,,
Annual,Number,Burglary of private residential premises,Kayseri,2023,2190,,
Annual,Number,Burglary of private residential premises,Sivas,2019,212,,
Annual,Number,Burglary of private residential premises,Sivas,2020,198,,
Annual,Number,Burglary of private residential premises,Sivas,2021,224,,
Annual,Number,Burglary of private residential premises,Sivas,2022,400,,
Annual,Number,Burglary of private residential premises,Sivas,2023,221,,
Annual,Number,Burglary of private residential premises,Yozgat,2019,258,,
Annual,Number,Burglary of private residential premises,Yozgat,2020,147,,
Annual,Number,Burglary of private residential premises,Yozgat,2021,186,,
Annual,Number,Burglary of private residential premises,Yozgat,2022,230,,
Annual,Number,Burglary of private residential premises,Yozgat,2023,106,,
Annual,Number,Burglary of private residential premises,Batı Karadeniz,2019,2192,,
Annual,Number,Burglary of private residential premises,Batı Karadeniz,2020,2136,,
Annual,Number,Burglary of private residential premises,Batı Karadeniz,2021,2213,,
Annual,Number,Burglary of private residential premises,Batı Karadeniz,2022,2801,,
Annual,Number,Burglary of private residential premises,Batı Karadeniz,2023,2407,,
Annual,Number,Burglary of private residential premises,"Zonguldak, Karabük, Bartın",2019,505,,
Annual,Number,Burglary of private residential premises,"Zonguldak, Karabük, Bartın",2020,387,,
Annual,Number,Burglary of private residential premises,"Zonguldak, Karabük, Bartın",2021,439,,
Annual,Number,Burglary of private residential premises,"Zonguldak, Karabük, Bartın",2022,550,,
Annual,Number,Burglary of private residential premises,"Zonguldak, Karabük, Bartın",2023,437,,
Annual,Number,Burglary of private residential premises,Zonguldak,2019,308,,
Annual,Number,Burglary of private residential premises,Zonguldak,2020,242,,
Annual,Number,Burglary of private residential premises,Zonguldak,2021,265,,
Annual,Number,Burglary of private residential premises,Zonguldak,2022,354,,
Annual,Number,Burglary of private residential premises,Zonguldak,2023,276,,
Annual,Number,Burglary of private residential premises,Karabük,2019,149,,
Annual,Number,Burglary of private residential premises,Karabük,2020,101,,
Annual,Number,Burglary of private residential premises,Karabük,2021,140,,
Annual,Number,Burglary of private residential premises,Karabük,2022,142,,
Annual,Number,Burglary of private residential premises,Karabük,2023,124,,
Annual,Number,Burglary of private residential premises,Bartın,2019,48,,
Annual,Number,Burglary of private residential premises,Bartın,2020,44,,
Annual,Number,Burglary of private residential premises,Bartın,2021,34,,
Annual,Number,Burglary of private residential premises,Bartın,2022,54,,
Annual,Number,Burglary of private residential premises,Bartın,2023,37,,
Annual,Number,Burglary of private residential premises,"Kastamonu, Çankırı, Sinop",2019,375,,
Annual,Number,Burglary of private residential premises,"Kastamonu, Çankırı, Sinop",2020,394,,
Annual,Number,Burglary of private residential premises,"Kastamonu, Çankırı, Sinop",2021,426,,
Annual,Number,Burglary of private residential premises,"Kastamonu, Çankırı, Sinop",2022,518,,
Annual,Number,Burglary of private residential premises,"Kastamonu, Çankırı, Sinop",2023,378,,
Annual,Number,Burglary of private residential premises,Kastamonu,2019,175,,
Annual,Number,Burglary of private residential premises,Kastamonu,2020,176,,
Annual,Number,Burglary of private residential premises,Kastamonu,2021,197,,
Annual,Number,Burglary of private residential premises,Kastamonu,2022,260,,
Annual,Number,Burglary of private residential premises,Kastamonu,2023,204,,
Annual,Number,Burglary of private residential premises,Çankırı,2019,84,,
Annual,Number,Burglary of private residential premises,Çankırı,2020,119,,
Annual,Number,Burglary of private residential premises,Çankırı,2021,105,,
Annual,Number,Burglary of private residential premises,Çankırı,2022,120,,
Annual,Number,Burglary of private residential premises,Çankırı,2023,76,,
Annual,Number,Burglary of private residential premises,Sinop,2019,116,,
Annual,Number,Burglary of private residential premises,Sinop,2020,99,,
Annual,Number,Burglary of private residential premises,Sinop,2021,124,,
Annual,Number,Burglary of private residential premises,Sinop,2022,138,,
Annual,Number,Burglary of private residential premises,Sinop,2023,98,,
Annual,Number,Burglary of private residential premises,"Samsun, Tokat, Çorum, Amasya",2019,1312,,
Annual,Number,Burglary of private residential premises,"Samsun, Tokat, Çorum, Amasya",2020,1355,,
Annual,Number,Burglary of private residential premises,"Samsun, Tokat, Çorum, Amasya",2021,1348,,
Annual,Number,Burglary of private residential premises,"Samsun, Tokat, Çorum, Amasya",2022,1733,,
Annual,Number,Burglary of private residential premises,"Samsun, Tokat, Çorum, Amasya",2023,1592,,
Annual,Number,Burglary of private residential premises,Samsun,2019,663,,
Annual,Number,Burglary of private residential premises,Samsun,2020,691,,
Annual,Number,Burglary of private residential premises,Samsun,2021,687,,
Annual,Number,Burglary of private residential premises,Samsun,2022,928,,
Annual,Number,Burglary of private residential premises,Samsun,2023,927,,
Annual,Number,Burglary of private residential premises,Tokat,2019,227,,
Annual,Number,Burglary of private residential premises,Tokat,2020,193,,
Annual,Number,Burglary of private residential premises,Tokat,2021,181,,
Annual,Number,Burglary of private residential premises,Tokat,2022,242,,
Annual,Number,Burglary of private residential premises,Tokat,2023,193,,
Annual,Number,Burglary of private residential premises,Çorum,2019,290,,
Annual,Number,Burglary of private residential premises,Çorum,2020,326,,
Annual,Number,Burglary of private residential premises,Çorum,2021,322,,
Annual,Number,Burglary of private residential premises,Çorum,2022,314,,
Annual,Number,Burglary of private residential premises,Çorum,2023,284,,
Annual,Number,Burglary of private residential premises,Amasya,2019,132,,
Annual,Number,Burglary of private residential premises,Amasya,2020,145,,
Annual,Number,Burglary of private residential premises,Amasya,2021,158,,
Annual,Number,Burglary of private residential premises,Amasya,2022,249,,
Annual,Number,Burglary of private residential premises,Amasya,2023,188,,
Annual,Number,Burglary of private residential premises,Doğu Karadeniz,2019,1045,,
Annual,Number,Burglary of private residential premises,Doğu Karadeniz,2020,925,,
Annual,Number,Burglary of private residential premises,Doğu Karadeniz,2021,935,,
Annual,Number,Burglary of private residential premises,Doğu Karadeniz,2022,1186,,
Annual,Number,Burglary of private residential premises,Doğu Karadeniz,2023,926,,
Annual,Number,Burglary of private residential premises,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2019,1045,,
Annual,Number,Burglary of private residential premises,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2020,925,,
Annual,Number,Burglary of private residential premises,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2021,935,,
Annual,Number,Burglary of private residential premises,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2022,1186,,
Annual,Number,Burglary of private residential premises,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2023,926,,
Annual,Number,Burglary of private residential premises,Trabzon,2019,322,,
Annual,Number,Burglary of private residential premises,Trabzon,2020,252,,
Annual,Number,Burglary of private residential premises,Trabzon,2021,224,,
Annual,Number,Burglary of private residential premises,Trabzon,2022,270,,
Annual,Number,Burglary of private residential premises,Trabzon,2023,288,,
Annual,Number,Burglary of private residential premises,Ordu,2019,353,,
Annual,Number,Burglary of private residential premises,Ordu,2020,309,,
Annual,Number,Burglary of private residential premises,Ordu,2021,370,,
Annual,Number,Burglary of private residential premises,Ordu,2022,387,,
Annual,Number,Burglary of private residential premises,Ordu,2023,331,,
Annual,Number,Burglary of private residential premises,Giresun,2019,144,,
Annual,Number,Burglary of private residential premises,Giresun,2020,167,,
Annual,Number,Burglary of private residential premises,Giresun,2021,158,,
Annual,Number,Burglary of private residential premises,Giresun,2022,210,,
Annual,Number,Burglary of private residential premises,Giresun,2023,131,,
Annual,Number,Burglary of private residential premises,Rize,2019,93,,
Annual,Number,Burglary of private residential premises,Rize,2020,105,,
Annual,Number,Burglary of private residential premises,Rize,2021,92,,
Annual,Number,Burglary of private residential premises,Rize,2022,175,,
Annual,Number,Burglary of private residential premises,Rize,2023,101,,
Annual,Number,Burglary of private residential premises,Artvin,2019,85,,
Annual,Number,Burglary of private residential premises,Artvin,2020,50,,
Annual,Number,Burglary of private residential premises,Artvin,2021,53,,
Annual,Number,Burglary of private residential premises,Artvin,2022,88,,
Annual,Number,Burglary of private residential premises,Artvin,2023,51,,
Annual,Number,Burglary of private residential premises,Gümüşhane,2019,48,,
Annual,Number,Burglary of private residential premises,Gümüşhane,2020,42,,
Annual,Number,Burglary of private residential premises,Gümüşhane,2021,38,,
Annual,Number,Burglary of private residential premises,Gümüşhane,2022,56,,
Annual,Number,Burglary of private residential premises,Gümüşhane,2023,24,,
Annual,Number,Burglary of private residential premises,Kuzeydoğu Anadolu,2019,1092,,
Annual,Number,Burglary of private residential premises,Kuzeydoğu Anadolu,2020,1183,,
Annual,Number,Burglary of private residential premises,Kuzeydoğu Anadolu,2021,1330,,
Annual,Number,Burglary of private residential premises,Kuzeydoğu Anadolu,2022,1891,,
Annual,Number,Burglary of private residential premises,Kuzeydoğu Anadolu,2023,1042,,
Annual,Number,Burglary of private residential premises,"Erzurum, Erzincan, Bayburt",2019,288,,
Annual,Number,Burglary of private residential premises,"Erzurum, Erzincan, Bayburt",2020,265,,
Annual,Number,Burglary of private residential premises,"Erzurum, Erzincan, Bayburt",2021,404,,
Annual,Number,Burglary of private residential premises,"Erzurum, Erzincan, Bayburt",2022,433,,
Annual,Number,Burglary of private residential premises,"Erzurum, Erzincan, Bayburt",2023,243,,
Annual,Number,Burglary of private residential premises,Erzurum,2019,209,,
Annual,Number,Burglary of private residential premises,Erzurum,2020,186,,
Annual,Number,Burglary of private residential premises,Erzurum,2021,291,,
Annual,Number,Burglary of private residential premises,Erzurum,2022,252,,
Annual,Number,Burglary of private residential premises,Erzurum,2023,150,,
Annual,Number,Burglary of private residential premises,Erzincan,2019,65,,
Annual,Number,Burglary of private residential premises,Erzincan,2020,60,,
Annual,Number,Burglary of private residential premises,Erzincan,2021,93,,
Annual,Number,Burglary of private residential premises,Erzincan,2022,127,,
Annual,Number,Burglary of private residential premises,Erzincan,2023,58,,
Annual,Number,Burglary of private residential premises,Bayburt,2019,14,,
Annual,Number,Burglary of private residential premises,Bayburt,2020,19,,
Annual,Number,Burglary of private residential premises,Bayburt,2021,20,,
Annual,Number,Burglary of private residential premises,Bayburt,2022,54,,
Annual,Number,Burglary of private residential premises,Bayburt,2023,35,,
Annual,Number,Burglary of private residential premises,"Ağrı, Kars, Iğdır, Ardahan",2019,804,,
